"id","set","category","relative_file","source_rect","grid","visible_pixels","has_hot_pink"
"cell_r20_c03_x48_y320","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r20_c03_x48_y320.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","113","False"
"cell_r20_c04_x64_y320","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r20_c04_x64_y320.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","113","False"
"cell_r20_c05_x80_y320","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r20_c05_x80_y320.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","21","False"
"cell_r20_c06_x96_y320","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r20_c06_x96_y320.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","30","False"
"cell_r20_c07_x112_y320","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r20_c07_x112_y320.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","113","True"
"cell_r20_c08_x128_y320","by_cell","projectiles_fx_symbols","by_cell/projectiles_fx_symbols/cell_r20_c08_x128_y320.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","113","True"
"cell_r20_c09_x144_y320","by_cell","projectiles_fx_symbols","by_cell/projectiles_fx_symbols/cell_r20_c09_x144_y320.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","105","True"
"cell_r20_c10_x160_y320","by_cell","projectiles_fx_symbols","by_cell/projectiles_fx_symbols/cell_r20_c10_x160_y320.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","113","True"
"cell_r20_c11_x176_y320","by_cell","projectiles_fx_symbols","by_cell/projectiles_fx_symbols/cell_r20_c11_x176_y320.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","113","True"
"cell_r21_c00_x0_y336","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r21_c00_x0_y336.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","189","False"
"cell_r21_c01_x16_y336","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r21_c01_x16_y336.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","178","False"
"cell_r21_c02_x32_y336","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r21_c02_x32_y336.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","185","False"
"cell_r21_c03_x48_y336","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r21_c03_x48_y336.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","190","False"
"cell_r22_c00_x0_y352","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r22_c00_x0_y352.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","100","False"
"cell_r22_c01_x16_y352","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r22_c01_x16_y352.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","100","True"
"cell_r22_c02_x32_y352","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r22_c02_x32_y352.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","100","False"
"cell_r22_c04_x64_y352","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r22_c04_x64_y352.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","100","False"
"cell_r22_c05_x80_y352","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r22_c05_x80_y352.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","100","False"
"cell_r22_c06_x96_y352","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r22_c06_x96_y352.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","100","False"
"cell_r22_c07_x112_y352","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r22_c07_x112_y352.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","100","False"
"cell_r22_c08_x128_y352","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r22_c08_x128_y352.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","100","False"
"cell_r22_c09_x144_y352","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r22_c09_x144_y352.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","100","False"
"cell_r22_c10_x160_y352","by_cell","misc","by_cell/misc/cell_r22_c10_x160_y352.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","100","False"
"cell_r22_c11_x176_y352","by_cell","misc","by_cell/misc/cell_r22_c11_x176_y352.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","100","False"
"cell_r23_c00_x0_y368","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r23_c00_x0_y368.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","162","True"
"cell_r23_c01_x16_y368","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r23_c01_x16_y368.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","162","True"
"cell_r23_c02_x32_y368","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r23_c02_x32_y368.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","155","True"
"cell_r23_c03_x48_y368","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r23_c03_x48_y368.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","155","True"
"cell_r23_c04_x64_y368","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r23_c04_x64_y368.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","162","True"
"cell_r23_c05_x80_y368","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r23_c05_x80_y368.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","162","True"
"cell_r23_c07_x112_y368","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r23_c07_x112_y368.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","155","True"
"cell_r23_c08_x128_y368","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r23_c08_x128_y368.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","155","True"
"cell_r23_c09_x144_y368","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r23_c09_x144_y368.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","149","True"
"cell_r23_c10_x160_y368","by_cell","hazards_markers","by_cell/hazards_markers/cell_r23_c10_x160_y368.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","146","True"
"cell_r23_c11_x176_y368","by_cell","hazards_markers","by_cell/hazards_markers/cell_r23_c11_x176_y368.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","146","True"
"cell_r23_c12_x192_y368","by_cell","hazards_markers","by_cell/hazards_markers/cell_r23_c12_x192_y368.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","146","True"
"cell_r24_c00_x0_y384","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r24_c00_x0_y384.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","121","True"
"cell_r24_c01_x16_y384","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r24_c01_x16_y384.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","121","True"
"cell_r24_c02_x32_y384","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r24_c02_x32_y384.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","121","True"
"cell_r24_c03_x48_y384","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r24_c03_x48_y384.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","121","True"
"cell_r24_c04_x64_y384","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r24_c04_x64_y384.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","120","True"
"cell_r24_c05_x80_y384","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r24_c05_x80_y384.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","121","True"
"cell_r25_c00_x0_y400","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r25_c00_x0_y400.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","155","True"
"cell_r25_c01_x16_y400","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r25_c01_x16_y400.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","144","True"
"cell_r25_c02_x32_y400","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r25_c02_x32_y400.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","149","True"
"cell_r25_c03_x48_y400","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r25_c03_x48_y400.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","144","True"
"cell_r26_c00_x0_y416","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r26_c00_x0_y416.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","149","False"
"cell_r26_c01_x16_y416","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r26_c01_x16_y416.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","158","False"
"cell_r26_c02_x32_y416","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r26_c02_x32_y416.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","144","False"
"cell_r26_c03_x48_y416","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r26_c03_x48_y416.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","133","False"
"cell_r26_c04_x64_y416","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r26_c04_x64_y416.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","144","False"
"cell_r26_c05_x80_y416","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r26_c05_x80_y416.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","151","False"
"cell_r26_c06_x96_y416","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r26_c06_x96_y416.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","158","False"
"cell_r27_c00_x0_y432","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r27_c00_x0_y432.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","62","True"
"cell_r27_c01_x16_y432","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r27_c01_x16_y432.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","50","True"
"cell_r27_c02_x32_y432","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r27_c02_x32_y432.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","55","True"
"cell_r27_c03_x48_y432","by_cell","npc_machine_frames","by_cell/npc_machine_frames/cell_r27_c03_x48_y432.png","System.Collections.Specialized.OrderedDictionary","System.Collections.Specialized.OrderedDictionary","50","True"
"object_0001_x0_y0_w256_h74","connected_objects","architecture_tiles","connected_objects/architecture_tiles/object_0001_x0_y0_w256_h74.png","System.Collections.Specialized.OrderedDictionary",,"6217","False"
"object_0002_x267_y0_w10_h16","connected_objects","architecture_tiles","connected_objects/architecture_tiles/object_0002_x267_y0_w10_h16.png","System.Collections.Specialized.OrderedDictionary",,"146","False"
"object_0003_x288_y0_w128_h80","connected_objects","architecture_tiles","connected_objects/architecture_tiles/object_0003_x288_y0_w128_h80.png","System.Collections.Specialized.OrderedDictionary",,"5068","False"
"object_0004_x354_y0_w12_h22","connected_objects","architecture_tiles","connected_objects/architecture_tiles/object_0004_x354_y0_w12_h22.png","System.Collections.Specialized.OrderedDictionary",,"233","False"
"object_0005_x121_y1_w1_h1","connected_objects","architecture_tiles","connected_objects/architecture_tiles/object_0005_x121_y1_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0006_x125_y1_w1_h3","connected_objects","architecture_tiles","connected_objects/architecture_tiles/object_0006_x125_y1_w1_h3.png","System.Collections.Specialized.OrderedDictionary",,"3","False"
"object_0007_x121_y3_w1_h1","connected_objects","architecture_tiles","connected_objects/architecture_tiles/object_0007_x121_y3_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0008_x121_y5_w1_h1","connected_objects","architecture_tiles","connected_objects/architecture_tiles/object_0008_x121_y5_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0009_x125_y5_w1_h3","connected_objects","architecture_tiles","connected_objects/architecture_tiles/object_0009_x125_y5_w1_h3.png","System.Collections.Specialized.OrderedDictionary",,"3","False"
"object_0010_x121_y7_w1_h1","connected_objects","architecture_tiles","connected_objects/architecture_tiles/object_0010_x121_y7_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
